fips_state_county_code,year,site_name,pop_total_any_ethnicity,pop_adult_any_ethnicity,pop_adult_male_any_ethnicity,pop_adult_femlae_any_ethnicity,total_pop_young_any_ethnicity,total_pop_middle_any_ethnicity,total_pop_older_any_ethnicity,total_pop_poc,total_adult_poc,total_adult_male_poc,total_adult_female_poc,total_poc_young,total_poc_middle,total_poc_older,pop_total_hispanic_any_race,pop_adult_hispanic_any_race,pop_adult_male_hispanic_any_race,pop_adult_female_hispanic_any_race,pop_hispanic_young_any_race,pop_hispanic_middle_any_race,pop_hispanic_older_any_race,pop_total_black_non_hispanic,pop_adult_black_non_hispanic,pop_adult_male_black_non_hispanic,pop_adult_female_black_non_hispanic,pop_black_young_non_hispanic,pop_black_middle_non_hispanic,pop_black_older_non_hispanic,pop_total_white_non_hispanic,pop_adult_white_non_hispanic,pop_adult_male_white_non_hispanic,pop_adult_female_white_non_hispanic,pop_white_young_non_hispanic,pop_white_middle_non_hispanic,pop_white_older_non_hispanic,pop_total_AIAN_non_hispanic,pop_adult_AIAN_non_hispanic,pop_adult_male_AIAN_non_hispanic,pop_adult_female_AIAN_non_hispanic,pop_AIAN_young_non_hispanic,pop_AIAN_middle_non_hispanic,pop_AIAN_older_non_hispanic,pop_total_API_non_hispanic,pop_adult_API_non_hispanic,pop_adult_male_API_non_hispanic,pop_adult_female_API_non_hispanic,pop_API_young_non_hispanic,pop_API_middle_non_hispanic,pop_API_older_non_hispanic
53063,2010,Spokane,472102,362610,176973,185637,163038,120476,188588,35990,24289,12301,11988,16988,10076,8926,21492,13228,6764,6464,11707,6047,3738,11205,7032,4358,2674,5963,2837,2405,417937,326902,158821,168081,136371,105216,176350,7637,5383,2519,2864,3287,2218,2132,13831,10065,4511,5554,5710,4158,3963
53063,2011,Spokane,473516,364667,178139,186528,161686,121172,190658,36623,24818,12533,12285,17174,10293,9156,22292,13794,7060,6734,12007,6358,3927,11444,7221,4454,2767,6065,2920,2459,418059,327911,159488,168423,134613,105426,178020,7696,5452,2556,2896,3273,2273,2150,14025,10289,4581,5708,5728,4195,4102
53063,2012,Spokane,475605,367427,179605,187822,160300,122659,192646,37090,25306,12684,12622,17172,10529,9389,23234,14556,7514,7042,12320,6800,4114,11671,7392,4495,2897,6136,3001,2534,418839,329474,160389,169085,132983,106261,179595,7745,5536,2597,2939,3226,2318,2201,14116,10469,4610,5859,5635,4279,4202
53063,2013,Spokane,478553,370210,181086,189124,159481,124432,194640,37862,25919,12989,12930,17362,10811,9689,24071,15248,7895,7353,12518,7226,4327,11893,7620,4575,3045,6205,3101,2587,420413,331047,161248,169799,131909,107384,181120,7815,5604,2628,2976,3192,2380,2243,14361,10691,4740,5951,5657,4341,4363
53063,2014,Spokane,483148,374452,183409,191043,158720,126892,197536,38993,26802,13461,13341,17607,11356,10030,25206,16090,8295,7795,12980,7673,4553,12276,7895,4730,3165,6333,3303,2640,422932,333651,162746,170905,130552,108910,183470,7801,5656,2679,2977,3089,2419,2293,14933,11160,4959,6201,5766,4587,4580
53063,2015,Spokane,488970,379369,185941,193428,158189,129641,201140,40278,27851,13969,13882,17922,11837,10519,26380,16932,8731,8201,13394,8133,4853,12629,8164,4853,3311,6430,3497,2702,426437,336791,164380,172411,129353,110756,186328,7965,5851,2775,3076,3083,2470,2412,15559,11631,5202,6429,5929,4785,4845
53063,2016,Spokane,497163,386108,189466,196642,159381,132859,204923,41648,28940,14563,14377,18369,12342,10937,27748,17947,9198,8749,13912,8640,5196,13185,8624,5144,3480,6602,3741,2842,432077,341555,166907,174648,129672,113034,189371,8010,5939,2804,3135,3053,2475,2482,16143,12043,5413,6630,6142,4969,5032
53063,2017,Spokane,505708,393211,193011,200200,160257,136827,208624,43123,30033,15112,14921,18834,12931,11358,29355,19120,9791,9329,14468,9283,5604,13645,8989,5356,3633,6732,3980,2933,437785,346515,169375,177140,129661,115838,192286,8130,6053,2835,3218,3057,2502,2571,16793,12534,5654,6880,6339,5224,5230
53063,2018,Spokane,513502,400096,196545,203551,161203,140776,211523,44569,31146,15673,15473,19344,13458,11767,30762,20286,10368,9918,14875,9909,5978,14119,9364,5566,3798,6894,4212,3013,443031,351287,171842,179445,129858,118711,194462,8291,6211,2922,3289,3100,2551,2640,17299,12948,5847,7101,6476,5393,5430
53063,2019,Spokane,522231,407723,200421,207302,162423,145046,214762,45997,32304,16324,15980,19706,14088,12203,32373,21553,10957,10596,15365,10624,6384,14571,9758,5770,3988,6996,4433,3142,449009,356669,174563,182106,130366,121740,196903,8484,6377,3026,3351,3154,2635,2695,17794,13366,6105,7261,6542,5614,5638
53063,2020,Spokane,528225,413159,203232,209927,162966,148133,217126,47480,33440,16911,16529,20147,14702,12631,33610,22576,11527,11049,15664,11197,6749,15196,10193,6021,4172,7207,4753,3236,452476,360106,176310,183796,130240,123685,198551,8614,6463,3068,3395,3182,2710,2722,18329,13821,6306,7515,6673,5788,5868
55079,2010,Milwaukee,948289,711985,337609,374376,343976,266147,338166,314358,205935,92034,113901,146749,86045,81564,126590,77399,40087,37312,64508,40703,21379,257741,169129,74274,94855,119356,67709,70676,522829,436936,209440,227496,141883,143737,237209,6574,4777,2155,2622,2559,2024,1991,34555,23744,11653,12091,15670,11974,6911
55079,2011,Milwaukee,951376,715553,339579,375974,341675,268914,340787,317526,209664,93723,115941,147326,87018,83182,128881,79021,40759,38262,65219,41260,22402,259489,171630,75396,96234,119724,67894,71871,520702,435329,209084,226245,138350,145083,237269,6632,4872,2191,2681,2565,2059,2008,35672,24701,12149,12552,15817,12618,7237
55079,2012,Milwaukee,954672,719085,341379,377706,339532,271305,343835,320534,212963,95352,117611,147839,87827,84868,131765,80933,41629,39304,66374,41825,23566,260433,173415,76202,97213,119480,67867,73086,518521,433819,208484,225335,134855,146123,237543,6670,4939,2227,2712,2564,2053,2053,37283,25979,12837,13142,16259,13437,7587
55079,2013,Milwaukee,957557,722706,343269,379437,336584,274436,346537,323381,216084,96796,119288,148040,88809,86532,134373,82772,42472,40300,67239,42407,24727,260978,174955,76914,98041,118814,67909,74255,516385,432617,208118,224499,131132,147743,237510,6665,4982,2252,2730,2516,2085,2064,39156,27380,13513,13867,16883,14292,7981
55079,2014,Milwaukee,958639,724286,344118,380168,333099,276311,349229,326140,218503,97939,120564,148010,90084,88046,136518,84423,43170,41253,67798,42787,25933,261954,176225,77480,98745,118175,68441,75338,512829,430216,207160,223056,127277,148027,237525,6675,4998,2242,2756,2470,2127,2078,40663,28424,14066,14358,17379,14929,8355
55079,2015,Milwaukee,958606,725167,344634,380533,329636,277422,351548,328209,220507,98875,121632,147139,91464,89606,138819,86095,43870,42225,68485,43151,27183,261915,176764,77717,99047,116636,68849,76430,508772,427550,206135,221415,124200,147438,237134,6647,5004,2239,2765,2414,2153,2080,42453,29754,14673,15081,17901,15831,8721
55079,2016,Milwaukee,955121,723691,344378,379313,325301,276481,353339,329043,221975,99775,122200,145138,92645,91260,141211,87985,44770,43215,69227,43442,28542,261018,176966,77924,99042,114328,69167,77523,502359,422839,204145,218694,121288,145065,236006,6614,5037,2264,2773,2307,2181,2126,43919,30864,15275,15589,18151,16626,9142
55079,2017,Milwaukee,950843,721506,343637,377869,320596,276464,353783,330022,223222,100445,122777,143580,94104,92338,143454,89916,45670,44246,69810,43723,29921,260353,177066,78048,99018,112349,69819,78185,495146,417622,201895,215727,117735,143340,234071,6595,5075,2274,2801,2242,2218,2135,45295,31827,15750,16077,18460,17364,9471
55079,2018,Milwaukee,947908,720294,343127,377167,317986,276534,353388,330339,223903,100761,123142,142272,95078,92989,147396,93005,47095,45910,71373,44485,31538,259534,176995,77949,99046,110754,70408,78372,488473,412908,199806,213102,115180,141762,231531,6452,4994,2238,2756,2133,2223,2096,46053,32392,16039,16353,18546,17656,9851
55079,2019,Milwaukee,947011,721140,343486,377654,315419,278120,353472,331761,225707,101587,124120,141129,96840,93792,148963,94856,48041,46815,71480,44608,32875,259258,177410,78083,99327,109258,71318,78682,484851,410314,198485,211829,113745,141546,229560,6445,5032,2240,2792,2093,2265,2087,47494,33528,16637,16891,18843,18383,10268
55079,2020,Milwaukee,945016,720958,343468,377490,312993,278717,353306,331952,227037,102281,124756,139657,97644,94651,150736,97014,49004,48010,71652,44830,34254,258208,177593,78240,99353,107579,71627,79002,481126,406884,196931,209953,112677,141160,227289,6421,5020,2257,2763,2070,2296,2055,48525,34447,17036,17411,19015,18804,10706
